Facility_ID,Facility_Name,CO2e_kt,Unit_Count,direct_use_heat_breakeven_price_USD_per_MMBTU,geophires_summary,Unit_Temp_degC,Temp_3000m,Temp_plus15C_Available_3000m,Latitude,Longitude,Temp_Gradient_degC_per_km
1002551,Lhoist North America APEX PLANT,1691.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,125,false,36.2,-115.13,25.0
1001889,WOODLAND PULP LLC,1690.0,168,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,45.16,-67.4,25.0
1002076,ROHM AND HAAS TEXAS DEER PARK PLANT,1688.0,144,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.73,-95.1,25.0
1006307,CALCASIEU REFINING COMPANY,1668.0,50,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,30.13,-93.32,25.0
1002611,SUNOCO PARTNERS MARKETING & TERMINALS L.P. - MARCUS HOOK INDUSTRIAL COMPLEX,1652.0,161,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,39.81,-75.42,25.0
1003943,GREIF RIVERVILLE LLC,1642.0,174,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,37.51,-78.91,25.0
1007562,LYONDELL CHEMICAL CHANNELVIEW,1639.0,144,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,29.82,-95.13,25.0
1006444,"Delek Refining, Ltd",1611.0,89,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,32.36,-95.28,25.0
1005828,GRAYMONT WESTERN US INC PILOT PEAK,1577.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,125,false,40.82,-114.25,25.0
1005988,TATE & LYLE LAFAYETTE SOUTH,1553.0,48,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,40.38,-86.84,25.0
1006637,CARGILL INCORPORATED,1553.0,38,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,39.82,-84.17,25.0
1000325,"Indorama Ventures, Xylenes and PTA, LLC",1527.0,114,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,34.64,-87.06,25.0
1007622,ALON REFINING KROTZ SPRINGS INC,1526.0,44,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,30.53,-91.75,25.0
1006209,International Paper - Flint River Mill,1523.0,348,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,32.25,-84.07,25.0
1002111,PROCTER & GAMBLE PAPER PRODUCTS CO,1445.0,106,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,44.52,-88.0,25.0
1000324,Marlboro Paper Mill,1444.0,234,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,34.61,-79.79,25.0
1000407,Cargill Corn Milling,1424.0,40,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,35.08,-90.14,25.0
1002190,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,1387.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,125,false,29.26,-95.21,25.0
1005502,"East Dubuque Nitrogen Fertilizers, LLC",1371.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,42.44,-90.56,25.0
1005998,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,1367.0,192,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,45.58,-122.41,25.0
1006099,PHILLIPS 66 SANTA MARIA REFINERY,1347.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,150,false,35.04,-120.59,25.0
1007176,Hood Container Corporation,1329.0,150,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,36.08,-87.94,25.0
1003860,TIMKENSTEEL CORP (1576000613),1329.0,54,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,40.78,-81.4,25.0
1002893,BOISE PAPER,1314.0,330,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,46.1,-118.91,25.0
1002977,North American Stainless,1296.0,48,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,38.73,-85.0,25.0
1006010,FORMOSA PLASTICS CORPORATION LOUISIANA,1294.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,30.5,-91.19,25.0
1006037,"KOCH FERTILIZER DODGE CITY, LLC",1285.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,37.78,-100.01,25.0
1007325,"Emery Oleochemicals, LLC",1235.0,106,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,39.18,-84.51,25.0
1007882,ERGON WEST VIRGINIA INC,1193.0,45,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,40.61,-80.63,25.0
1004640,GRAIN PROCESSING CORP,1184.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,38.63,-87.23,25.0
1004570,Cornerstone Chemical Company,1173.0,54,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,29.96,-90.27,25.0
1007642,NUCOR-YAMATO STEEL CO,1145.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,35.9,-89.78,25.0
1006263,CARMEUSE LIME INC - River Rouge,1145.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1500.0,100,false,42.28,-83.13,25.0
1002903,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,1131.0,72,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,40.83,-79.94,25.0
1006367,PACKAGING CORPORATION OF AMERICA,1123.0,246,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,44.22,-86.29,25.0
1004511,ABC COKE,1117.0,54,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,33.58,-86.78,25.0
1004571,Cheney Lime and Cement Company,1078.0,51,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,100,false,33.22,-86.81,25.0
1002598,Lhoist North America - MONTEVALLO PLANT,1069.0,54,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,100,false,33.09,-86.8,25.0
1003479,MISSISSIPPI LIME CO - CALERA PLANT,1065.0,12,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1500.0,100,false,33.09,-86.79,25.0
1002627,ABSOLUTE ENERGY LLC,1049.0,12,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,43.5,-92.92,25.0
1006364,GREEN PLAINS OBION LLC,1020.0,13,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,36.28,-89.15,25.0
1002266,NUCOR STEEL - BERKELEY,1020.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,33.0,-79.88,25.0
1005791,"Valero Renewable Fuels, LLC d/b/a Valero Bluffton Plant",1016.0,13,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.72,-85.19,25.0
1002356,ONE EARTH ENERGY LLC,1010.0,12,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,40.47,-88.4,25.0
1002147,SSAB Iowa Inc.,1005.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,41.49,-90.82,25.0
1005584,STEEL DYNAMICS INC,1001.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,41.44,-84.87,25.0
1004276,CHS-Rochelle,999.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,41.9,-89.03,25.0
1001675,TATE & LYLE SAGAMORE,988.0,44,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,40.44,-86.86,25.0
1005669,APPLETON ROARING SPRING PAPER MFG,980.0,378,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,40.34,-78.41,25.0
1005353,ABERDEEN ENERGY LLC,979.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,45.44,-98.79,25.0
1004081,"CARMEUSE LIME, INC.  GRAND RIVER OPERATIONS (0243030257)",971.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1500.0,100,false,41.75,-81.28,25.0
1000063,CHIEF ETHANOL FUELS INC,971.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.59,-98.32,25.0
1000872,GUARDIAN ENERGY LLC,969.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,44.11,-93.68,25.0
1004274,FutureFuel Chemical Company,960.0,48,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,35.72,-91.52,25.0
1000523,TEAM TEN LLC DBA AMER EAGLE PAPER MILLS,954.0,42,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,40.68,-78.24,25.0
1006141,HOMELAND ENERGY SOLUTIONS LLC,944.0,15,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,43.07,-92.21,25.0
1005170,Green Plains Madison LLC,940.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,38.68,-90.17,25.0
1002703,"Green Plains Wood River, LLC.",938.0,27,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.82,-98.61,25.0
1002067,AGP SOY/CORN PROCESSING,937.0,30,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.59,-98.34,25.0
1003377,Green Plains Mount Vernon LLC,936.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,37.91,-87.73,25.0
1002882,"CARDINAL ETHANOL, LLC",928.0,33,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.19,-84.86,25.0
1003907,HEARTLAND CORN PRODUCTS,920.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,44.54,-94.34,25.0
1004020,CARMEUSE OHIO INC - MAPLEGROVE LIME PLANT,918.0,30,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1500.0,100,false,41.22,-83.21,25.0
1005386,Glacial Lakes Energy,913.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,44.88,-97.11,25.0
1005590,AMERICAN REFINING GROUP INC,912.0,84,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,41.97,-78.63,25.0
1006469,PATRIOT RENEWABLE FUELS LLC,909.0,10,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,41.39,-89.87,25.0
1005374,MARQUIS ENERGY LLC,895.0,45,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,41.28,-89.32,25.0
1005976,NUCOR STEEL DECATUR,888.0,81,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,34.64,-87.09,25.0
1001945,ARCHER DANIELS MIDLAND,878.0,28,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,44.47,-95.78,25.0
1005969,THE ANDERSONS MARATHON HOLDINGS LLC,875.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.72,-86.44,25.0
1004616,"Steel Dynamics Columbus, LLC",875.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,33.45,-88.58,25.0
1008014,ERGON REFINING INC,865.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,32.39,-90.9,25.0
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,857.0,30,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.08,-84.59,25.0
1001967,Valero Renewable Fuels LLC Charles City,856.0,21,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,43.1,-92.74,25.0
1002690,Valero Hartley Plant,850.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,125,false,43.18,-95.51,25.0
1005626,BIG RIVER UNITED ENERGY LLC,840.0,10,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,42.49,-91.16,25.0
1006787,BIG RIVER RESOURCES GALVA LLC,837.0,10,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,41.17,-90.02,25.0
1005344,CHAPARRAL STEEL MIDLOTHIAN PLANT,835.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,125,false,32.46,-97.04,25.0
1005003,BRACKENRIDGE PLANT,834.0,50,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,40.61,-79.73,25.0
1006247,Riverton Facility,826.0,48,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,100,false,38.79,-79.48,25.0
1002505,VALERO ALBERT CITY PLANT,822.0,15,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,125,false,42.78,-94.94,25.0
1000415,"South Bend Ethanol, LLC.",811.0,48,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,41.66,-86.3,25.0
1004267,KERN OIL & REFINING CO.,810.0,111,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,125,false,35.3,-118.92,25.0
1006264,INEOS POLYETHYLENE,808.0,84,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,125,false,29.72,-95.09,25.0
1002674,PROCTER & GAMBLE PAPER PRODUCTS CO,801.0,78,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,37.48,-89.51,25.0
1002708,CLEARWATER PAPER CORP-CYPRESS BEND MILL,796.0,168,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,125,false,33.71,-91.24,25.0
1002395,Texas Lime Company,790.0,66,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,125,false,32.29,-97.5,25.0
1002443,BIG RIVER RESOURCES WEST BURLINGTON LLC,783.0,10,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",450.0,100,false,40.83,-91.22,25.0
1002994,"PETE LIEN & SONS, INC.",777.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1500.0,100,false,44.12,-103.28,25.0
1005899,COUNTRYMARK REFINING & LOGISTICS LLC,777.0,133,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,37.93,-87.9,25.0
1002209,ARKANSAS LIME COMPANY,776.0,63,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,100,false,35.79,-91.74,25.0
1006245,Valero Linden Plant,774.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,40.2,-86.91,25.0
1007694,Chevron Oronite Oak Point,767.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,29.81,-90.01,25.0
1001157,"RED TRAIL ENERGY, LLC",764.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,125,false,46.88,-102.3,25.0
1007916,Chemours Belle Plant,762.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,38.24,-81.56,25.0
1002548,DOW SILICONES CORPORATION,761.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,38.71,-85.1,25.0
1002989,Valero Bloominburg Plant,759.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,39.6,-83.39,25.0
1004079,Poet Biorefining Fairbank LLC,759.0,20,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,42.64,-92.03,25.0
1005163,NORTH STAR BLUESCOPE STEEL LLC *,757.0,6,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",1100.0,100,false,41.57,-84.04,25.0
1002995,"LITTLE SIOUX CORN PROCESSORS, LLC",757.0,21,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,125,false,42.82,-95.76,25.0
1000214,Cleveland-Cliffs Steel Corporation,753.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,37.98,-87.03,25.0
1003970,"POET Biorefining Shell Rock, LLC.",752.0,20,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",233.0,100,false,42.74,-92.62,25.0
1002632,INGREDION INCORPORATED,748.0,24,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",50.0,100,true,41.97,-91.67,25.0
1000409,"Graphic Packaging International, Inc.",748.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,42.3,-85.58,25.0
1000276,INV. Camden Plant,739.0,42,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",260.0,100,false,34.23,-80.66,25.0
1005838,NEENAH PAPER MICHIGAN INC,733.0,114,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,46.41,-86.65,25.0
1007771,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",731.0,36,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",220.0,100,false,32.88,-103.3,25.0
1006988,WestRock MN Corporation,726.0,144,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,44.96,-93.19,25.0
1005602,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",722.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,41.12,-85.4,25.0
1002553,LHOIST NORTH AMERICA OF VIRGINIA INC,715.0,42,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",120.0,100,false,37.38,-80.66,25.0
1002011,KIMBERLY CLARK CORPORATION,700.0,90,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",150.0,100,false,33.42,-81.9,25.0
1002958,NUCOR STEEL HERTFORD COUNTY,698.0,18,20.38,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 20.38, 'capex_million_USD': 35.06, 'opex_million_USD_per_year': 0.65}",180.0,100,false,36.36,-76.81,25.0
